hydro_hourly_1 (MW),hydro_hourly_2 (MW),hydro_hourly_3 (MW),hydro_hourly_4 (MW),hydro_hourly_5 (MW),hydro_hourly_6 (MW),hydro_hourly_7 (MW),hydro_hourly_8 (MW),hydro_hourly_9 (MW),hydro_hourly_10 (MW)
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
25.636,20.774,84.864,380.341,0.442,936.6864,94.588,626.535,12.0224,127.738
